model_id,date_id,gearbox_id,features_id,km,price
1929,1,1,3,40976,16999
2170,5,1,44,9990,16999
2171,1,2,12,48792,16999
65,3,1,7,21749,16999
2172,5,2,6,13424,16999
1069,3,1,5,20000,18299
164,3,2,28,21277,18299
746,6,1,3,92224,18299
2173,3,2,10,20508,18299
45,5,1,3,12848,18299
2174,9,2,10,66106,18299
2175,8,2,4,100,18299
2176,2,1,33,44955,18299
2177,9,1,12,64485,18299
2178,9,1,10,69418,18299
769,2,1,50,62385,18299
2179,5,2,6,1000,18299
2180,3,1,12,26439,18299
2181,3,2,5,91115,18299
482,5,2,3,26763,18299
23,3,2,4,7258,18299
1594,1,1,21,21287,18299
1839,1,2,4,87299,18299
1003,4,1,4,20249,18299
296,4,2,6,8000,18299
570,3,1,4,22537,18299
2182,5,2,3,5000,18299
2183,2,2,14,36556,18299
2184,6,2,3,86895,18299
1069,4,1,5,11015,18299
2185,3,2,6,37245,18299
172,3,1,25,29476,18299
2186,6,1,10,89856,18299
395,5,2,6,5484,18299
323,5,2,3,500,18299
2165,7,1,10,96595,12299
2187,1,2,7,102051,12299
2188,1,1,8,46192,12299
35,5,2,6,2944,12299
2189,11,2,5,120890,12299
2190,1,2,3,82642,12299
2191,2,1,13,27448,12299
172,3,1,25,67013,12299
2192,3,2,3,76869,12299
796,6,2,15,57502,12299
888,5,2,4,11578,12299
83,4,2,6,11528,12299
2193,9,2,15,65694,12299
770,5,2,3,9900,12299
2194,4,1,6,15978,12299
2195,2,1,8,76566,12299
2196,6,2,6,96454,12299
2197,9,2,6,46710,12299
862,2,2,5,14458,12299
2198,3,2,23,51640,12299
336,2,1,16,50711,12299
9,4,1,8,12928,12299
2199,5,2,20,10000,12299
2143,5,2,3,9900,12299
2200,9,1,7,128603,12299
2201,5,2,3,5000,12299
2202,9,1,21,79074,12299
2203,4,1,34,13206,12299
2204,5,2,4,5000,12299
2205,2,1,34,75304,12299
486,2,2,25,11332,14490
152,3,1,27,17020,14490
2206,4,2,6,7200,14490
2207,5,2,23,7195,14490
513,2,2,5,49447,14490
319,9,1,19,24041,14490
2208,3,2,4,35300,14490
269,5,2,20,9900,14490
31,5,1,3,12096,14490
534,4,2,3,11375,14490
1440,4,2,23,9734,14490
1268,2,1,17,29083,14490
769,2,1,50,110583,14490
1421,5,2,29,14000,14490
368,1,2,15,93800,14490
2209,3,2,6,55489,14490
2210,3,2,13,30342,14490
1932,5,2,6,8500,14490
946,6,2,10,100230,14490
2211,2,2,3,117951,14490
963,5,2,6,9000,14490
2212,3,2,6,61186,14490
223,4,2,4,50579,14490
1891,3,2,5,23450,14490
1369,4,2,4,7566,14490
21,3,2,15,31250,14490
2213,5,2,56,5000,14490
2214,5,2,4,16122,14490
2215,4,1,5,18450,14490
110,3,1,14,48340,14490
2216,2,1,10,49337,16299
2217,3,2,7,39070,16299
353,9,2,10,66020,16299
167,3,2,3,50967,16299
2218,4,2,2,13771,16299
152,3,1,27,45423,16299
2219,3,1,8,59175,16299
70,2,1,12,27871,16299
324,3,2,6,95877,16299
75,2,1,10,56120,16299
1062,6,2,4,40916,16299
2220,2,2,10,86700,16299
333,7,1,36,48877,16299
27,5,1,4,6600,16299
2221,5,2,5,1500,16299
531,3,2,28,22384,16299
12,1,2,11,119752,16299
2222,1,2,8,26997,16299
446,4,2,23,25111,16299
1763,5,1,23,9251,16299
2223,11,1,15,140681,16299
2224,9,2,8,103301,16299
391,4,2,3,25143,16299
2225,3,2,6,35364,16299
2226,4,1,16,30046,16299
295,4,1,4,28128,16299
663,5,2,20,7500,16299
1836,5,1,20,3816,16299
2227,1,1,6,125542,16299
2228,1,1,58,67000,16299
153,4,2,3,23365,24490
814,1,1,4,63587,24490
2229,1,1,21,73792,24490
915,5,2,6,2963,24490
520,5,2,48,13,24490
942,2,1,10,50503,24490
2230,1,1,6,38421,24490
2047,3,2,6,79194,24490
571,3,1,11,28212,24490
1128,2,1,2,31041,24490
2231,4,1,3,69075,24490
2232,4,2,3,6836,24490
2233,2,2,2,56652,24490
691,5,2,20,6700,24490
2234,6,2,5,91802,24490
2235,3,1,5,29135,24490
2236,5,1,74,5000,24490
38,1,1,18,28993,24490
331,4,2,3,19799,24490
2237,2,1,3,13460,24490
2238,3,1,13,80385,24490
152,2,1,11,27386,24490
2239,1,2,6,136309,24490
2240,3,2,33,70609,24490
2241,9,1,3,117000,24490
2242,9,1,8,129257,24490
1628,5,2,3,22474,24490
2243,7,2,39,71875,24490
2244,1,2,41,82000,24490
1393,9,1,3,99670,24490
2245,2,2,45,26467,24299
482,5,2,3,12,24299
2246,7,2,4,114381,24299
1113,5,2,3,12000,24299
2076,2,1,8,43525,24299
1440,5,2,23,1702,24299
2247,1,1,22,25291,24299
2248,9,2,3,91828,24299
2249,6,2,5,71075,24299
1230,3,1,8,29000,24299
2250,11,1,15,69115,24299
62,2,2,10,11919,24299
125,2,1,26,74106,24299
858,3,1,26,57476,24299
1836,2,1,5,46038,24299
472,4,2,6,90721,24299
2251,2,2,6,80752,24299
2252,2,2,3,96351,24299
2253,2,1,19,73276,24299
11,3,1,4,38990,24299
848,3,1,8,30281,24299
2254,8,2,33,5000,24299
2255,9,1,1,86893,24299
2028,1,2,6,44260,24299
1201,2,2,6,75568,24299
2256,6,1,5,101037,24299
76,4,1,8,19040,24299
2257,6,1,12,48010,24299
2258,3,2,3,71568,24299
2162,3,2,4,34096,24299
1602,2,1,5,58324,12499
408,5,2,3,31180,12499
34,2,1,10,34784,12499
2259,6,2,15,31937,12499
2260,8,2,6,300,12499
2208,3,2,4,63667,12499
2261,2,2,4,34065,12499
2262,2,2,6,28131,12499
2263,2,2,10,111985,12499
172,4,1,25,37741,12499
102,4,2,3,16492,12499
62,3,2,10,33804,12499
2264,1,1,12,83546,12499
2265,1,2,12,50665,12499
9,4,1,8,13478,12499
2266,6,2,4,73729,12499
780,4,2,6,17000,12499
18,2,2,13,41854,12499
2267,2,1,8,50256,12499
469,2,1,45,15979,12499
888,5,2,4,5,12499
2268,1,2,40,98850,12499
2269,1,1,8,50000,12499
2270,1,2,6,52579,12499
2271,2,2,33,53358,12499
2182,5,2,3,100,12499
16,3,1,12,16137,12499
2272,1,1,3,71603,12499
222,3,1,12,60191,12499
134,4,1,14,49670,12499
2273,5,1,6,7500,22999
2274,1,2,5,70842,22999
2275,4,2,23,14772,22999
75,2,1,10,44078,22999
44,3,1,5,49923,22999
2276,6,1,22,100245,22999
50,5,2,3,14849,22999
1916,5,2,3,15788,22999
216,2,2,30,4811,22999
1461,3,2,5,51813,22999
2277,4,1,21,27512,22999
128,2,1,21,56619,22999
921,5,2,6,17386,22999
2278,1,2,7,32849,22999
78,4,1,3,36079,22999
737,4,1,13,21084,22999
1310,4,1,4,52140,22999
78,4,1,3,32350,22999
2279,1,1,32,68042,22999
2280,8,1,30,10,22999
2281,2,2,2,61932,22999
1192,9,2,12,28435,22999
169,3,2,2,156856,22999
1214,1,1,17,51756,22999
2282,3,2,3,66342,22999
2283,1,1,29,65938,22999
189,5,1,14,11119,22999
790,11,2,6,91223,22999
2284,5,2,6,5,22999
570,3,1,4,27674,22999
51,2,1,4,32283,14800
2285,5,2,3,9500,14800
474,5,2,47,3074,14800
2286,7,2,38,102846,14800
492,4,1,4,32617,14800
319,6,1,19,32444,14800
45,5,1,3,14331,14800
2287,6,2,6,91916,14800
2288,1,1,17,51151,14800
2289,4,1,50,49125,14800
65,3,1,7,59902,14800
2290,1,1,2,42172,14800
1546,1,1,8,46231,14800
2291,5,1,14,4342,14800
29,2,1,5,66312,14800
222,4,1,12,67312,14800
2292,2,1,10,99050,14800
1210,1,1,11,51887,14800
2293,4,1,49,20500,14800
2193,6,2,15,74900,14800
1689,4,1,34,27797,14800
84,5,1,3,10,14800
58,4,1,3,10890,14800
2294,2,2,3,17817,14800
129,5,1,27,6000,14800
29,3,1,5,60857,14800
804,3,1,65,27318,14800
711,6,1,17,85268,14800
202,3,2,38,42999,14800
2295,8,2,14,100,14800
2296,1,1,3,58991,25499
163,4,1,5,10005,25499
2138,3,1,14,27776,25499
1808,1,2,17,32252,25499
2297,5,2,4,500,25499
158,5,1,14,5847,25499
2298,4,1,14,72728,25499
2299,3,2,6,81689,25499
958,2,2,2,40602,25499
2300,11,2,6,135613,25499
693,2,2,2,39985,25499
482,5,2,3,9500,25499
4,5,2,4,7922,25499
2301,4,2,5,20107,25499
571,3,1,11,27873,25499
518,4,2,20,22836,25499
786,3,2,3,36079,25499
1295,3,2,40,84310,25499
2302,8,1,21,10,25499
1180,2,1,34,55783,25499
596,1,1,10,70000,25499
19,4,1,14,50824,25499
2303,6,2,3,51971,25499
711,6,1,17,52819,25499
1067,8,2,3,100,25499
121,5,1,14,25292,25499
2304,3,2,3,16747,25499
2305,2,1,13,124186,25499
9,4,1,8,7120,25499
2306,4,2,3,28178,25499
2307,6,1,5,39509,15799
2308,4,2,23,48848,15799
2309,1,1,26,79895,15799
2310,1,2,4,28791,15799
1166,3,1,16,18840,15799
395,5,2,3,14985,15799
2311,2,1,10,36840,15799
356,5,2,3,15000,15799
16,2,1,12,40833,15799
2312,2,2,4,50409,15799
2313,3,2,10,32900,15799
137,4,2,4,14448,15799
144,4,1,14,5343,15799
2314,9,1,12,69486,15799
689,5,2,3,6500,15799
2315,4,2,29,10245,15799
933,4,2,3,11500,15799
2316,4,1,13,32992,15799
83,2,2,6,48045,15799
2317,5,2,75,700,15799
2318,4,2,5,33738,15799
2319,8,2,3,5000,15799
51,1,1,4,21373,15799
2193,6,2,15,44044,15799
2320,5,2,3,9000,15799
2321,5,2,3,9800,15799
61,3,1,4,33847,15799
2322,6,2,3,81500,15799
2323,5,1,76,100,15799
31,5,1,3,11692,15799
2324,5,1,3,5000,35979
2325,9,1,3,47253,35979
746,11,1,3,122109,35979
2326,2,1,13,48367,35979
1475,9,1,4,94618,35979
781,8,2,6,100,35979
1628,4,2,3,12383,35979
904,1,2,6,99510,35979
1028,5,2,3,10,35979
1564,4,2,6,29300,35979
1167,5,2,3,9500,35979
970,2,1,14,81240,35979
1095,4,2,47,22250,35979
2327,6,1,31,75548,35979
76,2,1,14,42011,35979
502,5,2,20,4789,35979
2328,4,1,13,44445,35979
2280,3,1,6,56400,35979
858,4,1,26,55775,35979
84,5,1,6,12221,35979
766,5,1,4,10,35979
693,4,2,4,8112,35979
1929,1,1,3,36956,35979
477,4,1,14,18002,35979
2329,3,2,3,45314,35979
1274,5,2,6,11735,35979
2330,5,2,3,21309,35979
53,4,1,11,18200,35979
1584,1,1,12,32930,35979
2331,4,1,3,14526,35979
2332,2,2,3,53485,32380
2106,4,1,14,8446,32380
11,3,1,4,42271,32380
1302,6,1,10,128038,32380
2333,1,1,5,93204,32380
288,4,1,14,10108,32380
570,4,1,4,10094,32380
235,12,2,46,84400,32380
175,4,2,6,30012,32380
2334,7,2,6,117237,32380
751,5,2,3,4652,32380
480,5,1,16,12395,32380
2335,7,2,3,69222,32380
188,4,2,23,13707,32380
2336,5,1,28,8896,32380
165,3,1,17,33085,32380
570,3,1,4,13935,32380
842,3,2,5,55127,32380
292,2,2,38,33162,32380
2337,3,1,16,16648,32380
2338,5,2,3,15700,32380
2339,1,2,25,45204,32380
1217,2,2,30,39362,32380
2340,1,1,10,45342,32380
560,1,1,8,62404,32380
2341,9,1,3,70623,32380
2342,2,1,6,40508,32380
1580,3,2,39,11470,32380
2343,2,2,4,16400,32380
2344,6,1,10,37820,32380
477,5,1,14,17960,19780
2345,5,2,50,9000,19780
2339,1,2,25,19636,19780
1219,5,1,5,26516,19780
2346,5,2,4,2414,19780
2347,5,2,3,24189,19780
30,4,2,17,32016,19780
2348,2,2,7,85084,19780
2349,2,2,6,59859,19780
58,5,1,3,8201,19780
2350,4,2,6,9792,19780
70,4,1,12,17101,19780
2351,7,2,4,100623,19780
101,4,2,4,39422,19780
16,2,1,12,54725,19780
2352,1,1,11,42235,19780
62,3,2,10,23640,19780
2353,3,1,30,11798,19780
828,4,2,3,49800,19780
912,5,2,3,9500,19780
2354,6,1,7,72816,19780
133,5,1,3,12500,19780
2205,3,1,34,44600,19780
2355,1,2,11,64268,19780
701,4,2,6,31855,19780
1251,9,1,10,52765,19780
2356,7,1,31,82002,19780
1,2,1,1,26273,19780
2357,3,2,3,31045,19780
1520,1,2,6,109963,19780
2358,3,2,35,53967,20499
2359,8,2,3,5000,20499
1048,8,2,6,1999,20499
2360,3,2,23,45360,20499
400,5,1,14,5788,20499
2361,1,2,3,104274,20499
158,4,1,14,17292,20499
53,3,1,11,16211,20499
1270,5,2,6,9000,20499
2362,5,2,64,5000,20499
2363,6,1,28,89103,20499
92,5,2,20,12740,20499
2364,3,1,65,34654,20499
1991,5,2,4,13862,20499
474,4,2,47,12908,20499
769,2,1,50,70908,20499
2365,1,1,4,46780,20499
2366,2,2,6,31003,20499
1470,5,2,6,5000,20499
1284,4,1,27,50032,20499
18,2,2,13,53560,20499
70,4,1,12,13317,20499
2367,1,1,47,67266,20499
2368,6,2,5,96727,20499
242,2,1,2,51426,20499
1638,5,2,3,10184,20499
916,5,2,6,11000,20499
446,5,2,23,19120,20499
152,4,1,27,45550,20499
152,4,1,27,45652,20499
222,2,1,12,71243,13999
1954,2,2,5,56820,13999
2369,12,1,21,44103,13999
2370,6,1,10,24813,13999
265,2,1,3,60758,13999
498,4,1,14,36713,13999
2371,4,1,11,18079,13999
29,6,1,5,59901,13999
2372,3,2,7,31999,13999
232,1,2,30,95419,13999
2373,6,2,7,56051,13999
2374,6,2,11,61185,13999
2375,2,1,6,127509,13999
700,2,2,6,45247,13999
1003,4,1,4,20362,13999
43,4,2,4,12384,13999
2376,9,1,24,49192,13999
2377,6,2,3,63501,13999
570,3,1,4,23134,13999
2378,2,1,23,23575,13999
2379,5,2,3,10,13999
995,3,1,14,20180,13999
1770,6,1,10,45305,13999
1808,6,2,17,58791,13999
2054,5,1,14,7741,13999
2380,2,2,11,40400,13999
1661,2,2,33,52174,13999
2381,5,1,30,10913,13999
1751,5,2,6,19900,13999
2077,5,2,6,21260,13999
75,3,1,10,29995,16499
50,5,2,3,1766,16499
2382,5,2,6,18730,16499
805,2,2,3,103502,16499
888,5,2,4,14176,16499
29,1,1,5,117205,16499
659,1,2,4,96690,16499
1213,4,2,14,47977,16499
2383,5,2,6,100,16499
152,3,1,27,24941,16499
2384,1,1,12,67940,16499
109,5,1,3,45748,16499
2385,1,1,10,62344,16499
136,4,1,16,21352,16499
2386,3,1,4,39900,16499
24,5,2,3,13442,16499
2387,9,1,5,117707,16499
490,5,1,14,13475,16499
1795,5,2,3,15000,16499
976,3,1,14,13684,16499
2388,5,1,44,10,16499
565,4,1,13,13555,16499
152,3,1,27,31833,16499
2389,2,2,5,23550,16499
2390,10,1,28,96570,16499
2391,2,2,5,22682,16499
772,4,2,6,8200,16499
2392,1,2,6,39595,16499
2110,3,1,10,24432,16499
2393,3,2,16,57589,16499
2394,2,2,4,83033,42799
2395,9,1,22,37255,42799
109,5,1,3,43414,42799
2396,6,1,10,85614,42799
2397,5,1,26,10479,42799
2398,3,2,6,43000,42799
2399,4,1,4,41230,42799
121,4,1,14,57812,42799
2400,1,2,4,54719,42799
2401,3,1,23,27381,42799
711,7,1,17,86797,42799
2046,2,2,2,58360,42799
1352,1,1,10,87638,42799
1938,5,2,3,7900,42799
2402,4,2,6,21975,42799
802,1,2,30,30000,42799
507,2,2,25,25157,42799
155,3,2,3,33731,42799
2403,7,1,46,84847,42799
2404,7,1,28,37132,42799
37,4,2,3,9000,42799
293,2,2,30,46920,42799
2405,6,1,10,88267,42799
2406,8,1,3,5000,42799
959,11,2,15,72250,42799
422,8,2,6,10,42799
459,1,1,7,24061,42799
2407,2,1,11,42200,42799
848,3,1,8,21670,42799
480,5,1,16,10058,42799
281,2,2,4,63040,23499
2408,3,2,23,16300,23499
1134,3,1,12,24610,23499
1771,1,2,6,34335,23499
514,6,1,10,103200,23499
2409,9,2,5,119454,23499
1219,5,1,5,17063,23499
2410,1,1,10,86552,23499
286,6,1,17,76638,23499
731,6,1,5,100188,23499
1151,3,1,5,63372,23499
71,3,2,3,32249,23499
410,4,1,3,19055,23499
760,5,1,8,9250,23499
1317,4,2,6,3192,23499
2411,2,2,41,45750,23499
2412,5,2,6,20000,23499
79,5,2,11,14900,23499
2413,6,1,10,98032,23499
63,4,1,8,6602,23499
24,3,2,3,35887,23499
63,3,1,8,42219,23499
2414,2,2,37,38457,23499
2415,2,2,4,32749,23499
2416,3,2,13,31880,23499
2417,5,1,23,14380,23499
2181,3,2,6,83819,23499
1621,5,2,20,9500,23499
2418,6,2,3,84653,23499
2419,1,2,10,130677,23499
2420,3,2,6,46233,44590
2421,11,1,15,99540,44590
2422,5,2,16,9000,44590
2423,4,2,3,39376,44590
6,3,1,5,66341,44590
9,4,1,8,7693,44590
2424,3,1,65,33307,44590
2425,3,1,10,78805,44590
737,9,1,12,61248,44590
2426,6,1,1,32000,44590
102,5,2,3,9990,44590
153,4,2,3,29215,44590
391,4,2,3,37548,44590
53,3,1,11,31821,44590
1692,3,2,4,57219,44590
2427,6,2,3,94000,44590
2428,8,2,11,300,44590
2429,9,1,3,123000,44590
2430,2,2,3,157900,44590
2431,2,1,12,26155,44590
2432,2,1,10,37730,44590
751,5,2,3,1142,44590
2433,1,2,6,29700,44590
1661,4,2,3,20720,44590
1433,5,2,6,9000,44590
2434,2,2,10,40539,44590
18,2,2,13,31532,44590
650,3,1,16,30110,44590
18,2,2,13,32655,44590
2435,5,2,7,10,44590
93,9,2,17,60664,12999
27,5,1,14,13385,12999
398,1,1,10,78465,12999
1513,3,1,22,25011,12999
17,5,2,4,10,12999
148,5,1,25,5148,12999
270,3,2,23,21045,12999
2436,7,2,5,63391,12999
2437,6,1,6,47139,12999
711,7,1,2,65704,12999
2438,3,1,16,61500,12999
74,5,1,14,10000,12999
2439,4,2,11,26800,12999
31,5,1,3,11944,12999
2440,3,1,23,14275,12999
24,5,2,3,1000,12999
769,2,1,50,45181,12999
75,2,1,10,59406,12999
480,4,1,14,12849,12999
651,5,2,3,10,12999
2441,4,2,6,52282,12999
53,4,1,11,48000,12999
2442,2,2,7,30062,12999
1311,2,1,14,30065,12999
830,4,1,6,36931,12999
120,5,1,3,26552,12999
358,5,2,21,15772,12999
2443,6,2,6,21001,12999
2444,2,1,32,18146,12999
109,4,1,3,36000,12999
2445,4,1,39,62939,30999
2446,3,2,5,89870,30999
285,5,2,6,5936,30999
2447,2,1,16,45499,30999
2448,1,2,6,37533,30999
2449,2,1,3,47160,30999
693,2,2,2,38673,30999
987,2,2,4,34780,30999
848,3,1,8,30926,30999
915,5,2,6,5300,30999
2450,4,1,33,12085,30999
356,5,2,3,25265,30999
2451,9,1,33,110617,30999
75,5,1,4,4716,30999
2452,4,2,5,37138,30999
189,5,1,14,22550,30999
10,5,2,20,2044,30999
155,3,2,3,32748,30999
2453,1,1,2,60299,30999
1874,8,2,3,10000,30999
2454,12,1,21,24540,30999
144,5,1,14,7291,30999
2455,3,1,11,19043,30999
356,5,2,3,10500,30999
2456,3,1,76,42303,30999
1369,3,2,4,37023,30999
21,3,2,15,25365,30999
640,4,2,6,22369,30999
31,5,1,3,14620,30999
518,8,2,29,5000,30999
565,5,1,13,30224,16599
137,3,2,4,22045,16599
2457,3,1,25,30647,16599
189,5,1,14,18430,16599
1095,5,2,47,16879,16599
2458,5,1,26,1,16599
2459,6,1,3,53089,16599
704,3,2,6,21000,16599
27,5,1,14,1722,16599
19,5,1,14,25132,16599
9,4,1,8,3875,16599
992,2,2,6,110074,16599
40,3,1,4,38700,16599
2460,2,2,50,124000,16599
2461,11,1,5,80747,16599
75,5,1,4,7073,16599
2462,4,1,34,5000,16599
2463,2,2,3,36150,16599
570,4,1,4,14003,16599
2464,3,2,5,47174,16599
2465,9,2,36,119421,16599
6,2,1,5,97597,16599
964,4,2,3,16469,16599
2466,9,1,5,81105,16599
68,5,2,23,19880,16599
2467,7,2,10,68068,16599
11,3,1,4,41357,16599
34,5,1,4,5438,16599
2468,1,2,5,34872,16599
786,3,2,3,17178,16599
2469,3,2,42,13932,33299
494,5,2,23,10,33299
796,9,2,15,49996,33299
2470,2,2,11,19868,33299
31,5,1,3,22681,33299
31,5,1,3,21789,33299
2471,3,2,6,14371,33299
2472,2,1,32,54730,33299
2473,9,1,5,110426,33299
2474,1,2,3,85058,33299
2475,2,1,5,45710,33299
343,2,1,10,44560,33299
513,2,2,5,17990,33299
2476,1,1,6,77990,33299
140,1,1,8,68806,33299
2477,4,1,4,13650,33299
30,4,2,17,30530,33299
474,4,2,47,17496,33299
83,3,2,6,37591,33299
11,2,1,4,36324,33299
153,4,2,3,18316,33299
154,1,1,4,50056,33299
2478,2,1,2,66168,33299
1369,5,2,4,1856,33299
856,3,2,6,39260,33299
2479,4,2,6,9217,33299
289,9,1,22,59247,33299
368,1,2,15,46526,33299
2480,4,2,5,44985,33299
2481,3,1,13,55000,33299
1556,3,2,6,39892,17999
1061,8,2,20,10,17999
2482,6,1,10,83800,17999
565,5,1,13,12176,17999
2232,3,2,3,12521,17999
2016,5,2,12,9239,17999
2483,4,1,14,18544,17999
888,5,2,4,5000,17999
1378,2,1,17,58828,17999
474,4,2,47,21700,17999
450,5,2,6,6000,17999
74,5,1,14,9267,17999
2484,5,1,3,21453,17999
2485,3,1,3,35749,17999
2486,4,1,23,9869,17999
2487,1,2,6,32100,17999
98,2,2,13,19611,17999
2488,1,2,6,19480,17999
37,4,2,3,23089,17999
2134,4,2,26,5000,17999
2489,2,2,3,58532,17999
2490,4,2,6,7000,17999
395,5,2,3,12000,17999
2491,4,1,5,25294,17999
2492,4,1,17,18954,17999
2054,5,1,4,3910,17999
1281,6,1,10,34486,17999
737,2,1,12,25707,17999
2075,4,1,14,11748,17999
1198,4,2,6,24806,17999
626,5,2,3,15862,43940
84,4,1,3,15814,43940
1080,5,2,6,50,43940
1860,4,2,3,35667,43940
2493,5,2,6,3000,43940
2494,4,2,4,9017,43940
24,5,2,3,9975,43940
74,5,1,14,15070,43940
2495,3,1,6,9767,43940
2496,7,1,11,62305,43940
113,6,1,10,58481,43940
424,2,1,4,53891,43940
715,4,2,3,14500,43940
2497,3,1,14,53075,43940
2326,2,1,13,30623,43940
2498,9,1,7,110785,43940
2499,3,2,6,38114,43940
10,5,2,20,5,43940
1663,3,1,16,42437,43940
689,5,2,3,12000,43940
2500,4,1,25,18061,43940
121,5,1,14,15178,43940
157,3,1,14,35945,43940
2501,4,2,3,19,43940
232,1,2,30,79156,43940
720,1,2,12,21450,43940
1357,3,2,40,69508,43940
189,4,1,14,10156,43940
85,3,1,11,26089,43940
2502,6,1,45,64836,43940
2503,3,2,23,16777,21437
2504,3,2,7,121387,21437
2505,2,2,6,34580,21437
2247,1,1,22,50018,21437
19,5,1,14,12819,21437
2506,3,2,7,79620,21437
663,3,2,20,14690,21437
430,5,2,3,9800,21437
1045,4,2,14,28047,21437
1439,3,2,3,66900,21437
137,4,2,4,26813,21437
356,5,2,3,7500,21437
110,4,1,14,14309,21437
53,3,1,11,21500,21437
216,2,2,30,45942,21437
306,5,1,44,10,21437
37,3,2,3,67068,21437
75,5,1,4,16095,21437
395,5,2,3,10,21437
2507,1,1,3,96416,21437
1872,5,1,71,7959,21437
2508,1,2,8,66903,21437
2509,3,1,13,11721,21437
2510,2,1,10,38629,21437
2511,6,1,5,20881,21437
2512,4,1,13,23774,21437
180,4,1,14,63221,21437
2513,5,2,6,8365,21437
1855,1,1,17,24351,21437
776,5,2,3,10700,21437
2283,6,1,29,126396,10999
888,5,2,4,5000,10999
50,5,2,3,14658,10999
2514,7,2,29,43810,10999
2515,3,1,3,54902,10999
27,5,1,4,11645,10999
84,5,1,3,9500,10999
2516,1,1,50,49778,10999
887,5,1,4,7794,10999
617,4,2,3,14597,10999
103,3,1,14,31605,10999
310,8,2,3,10,10999
2112,3,2,3,106545,10999
105,5,2,6,14403,10999
189,5,1,14,12,10999
2517,4,2,3,22771,10999
2518,3,1,50,197425,10999
2169,2,1,7,36000,10999
18,2,2,13,16711,10999
494,5,2,23,10,10999
923,5,1,12,10,10999
45,5,1,3,5000,10999
2519,3,2,7,31445,10999
2520,9,2,10,109844,10999
2521,8,2,3,9500,10999
2522,3,2,3,53590,10999
2523,1,2,3,53847,10999
53,3,1,11,19752,10999
2524,11,1,12,105850,10999
2046,3,2,2,65824,10999
2525,2,2,7,47307,19499
2526,4,2,6,51500,19499
2527,3,1,32,44200,19499
2528,4,1,8,9296,19499
53,3,1,11,60660,19499
711,9,1,17,77431,19499
2529,9,2,30,109411,19499
2530,7,2,10,77576,19499
2531,3,2,40,53000,19499
648,6,1,20,73742,19499
812,1,1,10,82077,19499
2042,9,1,32,96669,19499
1394,2,1,3,56265,19499
619,9,1,10,61675,19499
2532,10,1,21,66220,19499
1906,3,1,37,33581,19499
16,1,1,12,42266,19499
2533,7,2,5,93193,19499
4,4,2,4,8478,19499
1198,4,2,6,36053,19499
2534,2,1,8,39168,19499
2232,3,2,10,55553,19499
2535,4,1,6,34019,19499
76,5,1,4,50,19499
2536,1,2,6,71353,19499
2537,6,2,45,57351,19499
139,3,2,8,50678,19499
144,5,1,14,11711,19499
1629,5,2,3,8000,19499
1369,4,2,4,11334,19499
1082,8,2,3,232,85500
85,3,1,11,13916,85500
2538,3,2,7,57638,85500
2539,5,2,10,9000,85500
85,3,1,11,21722,85500
56,5,2,3,14859,85500
2540,6,1,2,53974,85500
214,3,2,3,53012,85500
2541,3,2,10,19228,85500
921,5,2,3,8652,85500
2542,2,1,12,43450,85500
2543,5,1,3,2860,85500
1661,3,2,33,72800,85500
1187,3,1,14,19120,85500
2544,5,2,3,53770,85500
71,4,2,3,19750,85500
2545,4,1,64,70248,85500
295,4,1,4,30910,85500
855,4,2,6,14899,85500
2426,9,1,1,87691,85500
757,4,2,3,69125,85500
1252,3,1,11,19264,85500
1499,2,2,3,74897,85500
2546,9,1,10,104355,85500
2547,6,1,21,50940,85500
2548,1,2,11,133036,85500
2549,3,2,6,64879,85500
2550,5,1,14,15408,85500
2551,3,1,65,33823,85500
2552,6,1,17,59826,85500
31,5,1,3,14454,17499
91,2,2,4,47707,17499
1993,6,2,3,121619,17499
2553,1,1,34,84858,17499
210,5,2,3,15500,17499
2554,2,2,6,52744,17499
2555,6,2,42,12268,17499
1270,5,2,6,12460,17499
2241,9,1,3,91000,17499
2556,5,1,3,5063,17499
1991,2,2,10,54670,17499
2191,2,1,13,43884,17499
2557,4,1,5,123651,17499
2054,5,1,4,7273,17499
2558,2,2,77,61243,17499
31,5,1,3,17996,17499
70,2,1,12,27675,17499
1807,3,1,8,44117,17499
2559,7,1,12,62041,17499
963,5,2,6,6000,17499
74,5,1,14,6144,17499
2560,6,1,18,36314,17499
2561,4,1,13,13408,17499
215,3,2,14,43995,17499
2562,2,2,3,73860,17499
2563,1,2,6,132697,17499
2564,3,2,6,44169,17499
2565,4,2,18,8298,17499
769,2,1,50,60787,17499
1903,1,2,3,59792,17499
2566,11,1,15,98985,10999
24,5,2,3,24329,10999
75,5,1,4,7966,10999
2567,4,2,23,6900,10999
847,3,1,4,25128,10999
596,2,1,10,19020,10999
2568,3,2,26,21130,10999
1723,2,2,6,27853,10999
1230,2,1,8,17298,10999
1140,5,2,3,9880,10999
2569,2,1,10,53407,10999
923,5,1,12,10222,10999
74,5,1,14,19603,10999
1475,9,1,4,57192,10999
2570,5,2,6,6000,10999
2571,1,1,5,71930,10999
1616,3,2,16,67512,10999
2023,9,1,10,73100,10999
2572,9,2,3,36600,10999
1417,6,2,17,79012,10999
2573,1,1,6,122291,10999
2337,3,1,16,13093,10999
2574,2,1,6,25793,10999
2575,2,2,2,42844,10999
2576,4,2,33,71118,10999
2577,3,2,8,62197,10999
